 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2002      1      10  rtu010                 5.505       6.439       0.334       0.359       0.000       0.000       0.000       0.048       0.000
    365    12    31  2002      2      20  rtu020                14.626      10.989       0.570       2.288       0.000       0.000       0.000       0.053       0.000
    365    12    31  2002      3      30  rtu030                 8.553       9.587       0.498       2.957       0.000       0.000       0.000       0.060       0.000
    365    12    31  2002      4      40  rtu040                 8.828       9.690       0.503       2.989       0.000       0.000       0.000       0.060       0.000
    365    12    31  2002      5      50  rtu050                 8.074       9.564       0.497       3.364       0.000       0.000       0.000       0.061       0.000
    365    12    31  2002      6      60  rtu060                10.679      10.236       0.531       2.924       0.000       0.000       0.000       0.057       0.000
    365    12    31  2002      7      70  rtu070                 5.446       8.496       0.442       3.339       0.000       0.000       0.000       0.063       0.000
    365    12    31  2002      8      80  rtu080                10.569      10.281       0.534       3.130       0.000       0.000       0.000       0.058       0.000
    365    12    31  2002      9      90  rtu090                10.251      10.087       0.524       2.865       0.000       0.000       0.000       0.058       0.000
    365    12    31  2002     10     100  rtu100                11.689      11.147       0.579       5.021       0.000       0.000       0.000       0.058       0.000
    365    12    31  2002     11     110  rtu110                 0.100       0.312       0.017       0.118       0.000       0.000       0.000       0.001       0.000
    365    12    31  2002     12     120  rtu120                 4.643       6.111       0.317       0.371       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     13     130  rtu130                11.079       9.989       0.518       2.993       0.000       0.000       0.000       0.057       0.000
    365    12    31  2002     14     140  rtu140                 8.301       9.623       0.500       3.300       0.000       0.000       0.000       0.061       0.000
    365    12    31  2002     15     150  rtu150                 8.457       9.658       0.502       3.250       0.000       0.000       0.000       0.061       0.000
    365    12    31  2002     16     160  rtu160                 5.127       6.233       0.324       0.338       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     17     170  rtu170                 0.008       0.036       0.002       0.113       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     18     180  rtu180                10.173      10.081       0.523       2.907       0.000       0.000       0.000       0.058       0.000
    365    12    31  2002     19     190  rtu190                11.523      10.355       0.537       2.623       0.000       0.000       0.000       0.056       0.000
    365    12    31  2002     20     200  rtu200                11.491      10.348       0.537       2.629       0.000       0.000       0.000       0.056       0.000
    365    12    31  2002     21     210  rtu210                 6.161       9.594       0.499       6.632       0.000       0.000       0.000       0.066       0.000
    365    12    31  2002     22     220  rtu220                 5.767       9.259       0.482       5.985       0.000       0.000       0.000       0.067       0.000
    365    12    31  2002     23     230  rtu230                 8.646       9.649       0.501       3.049       0.000       0.000       0.000       0.060       0.000
    365    12    31  2002     24     240  rtu240                 9.364       9.836       0.511       2.923       0.000       0.000       0.000       0.059       0.000
    365    12    31  2002     25     250  rtu250                 0.117       0.843       0.045       8.436       0.000       0.000       0.000       0.004       0.000
    365    12    31  2002     26     260  rtu260                 0.008       0.035       0.002       0.106       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     27     270  rtu270                 0.003       0.010       0.001       0.018       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     28     280  rtu280                 7.455       9.825       0.511       5.147       0.000       0.000       0.000       0.063       0.000
    365    12    31  2002     29     290  rtu290                 8.746      10.348       0.538       5.482       0.000       0.000       0.000       0.062       0.000
    365    12    31  2002     30     300  rtu300                 1.645       5.518       0.290       7.580       0.000       0.000       0.000       0.033       0.000
    365    12    31  2002     31     310  rtu310                 8.166      10.163       0.528       5.554       0.000       0.000       0.000       0.063       0.000
    365    12    31  2002     32     320  rtu320                 4.496       6.123       0.318       0.406       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     33     330  rtu330                 4.198       5.889       0.306       0.361       0.000       0.000       0.000       0.043       0.000
    365    12    31  2002     34     340  rtu340                 7.541       9.386       0.488       3.411       0.000       0.000       0.000       0.062       0.000
    365    12    31  2002     35     350  rtu350                 0.138       0.396       0.021       0.119       0.000       0.000       0.000       0.002       0.000
    365    12    31  2002     36     360  rtu360                11.912      10.356       0.537       2.390       0.000       0.000       0.000       0.056       0.000
    365    12    31  2002     37     370  rtu370                 5.353       6.214       0.323       0.300       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     38     380  rtu380                11.407      10.388       0.539       2.789       0.000       0.000       0.000       0.057       0.000
    365    12    31  2002     39     390  rtu390                 9.981       9.976       0.518       2.792       0.000       0.000       0.000       0.058       0.000
    365    12    31  2002     40     400  rtu400                 8.328       9.509       0.494       2.956       0.000       0.000       0.000       0.060       0.000
    365    12    31  2002     41     410  rtu410                11.913      10.412       0.540       2.523       0.000       0.000       0.000       0.056       0.000
    365    12    31  2002     42     420  rtu420                11.645      10.322       0.536       2.479       0.000       0.000       0.000       0.056       0.000
    365    12    31  2002     43     430  rtu430                 0.004       0.015       0.001       0.009       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     44     440  rtu440                 8.057      10.115       0.526       5.499       0.000       0.000       0.000       0.063       0.000
    365    12    31  2002     45     450  rtu450                 4.986       6.100       0.317       0.309       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     46     460  rtu460                 4.993       6.163       0.320       0.332       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     47     470  rtu470                12.020      10.358       0.537       2.343       0.000       0.000       0.000       0.055       0.000
    365    12    31  2002     48     480  rtu480                 9.561      10.580       0.550       5.313       0.000       0.000       0.000       0.061       0.000
    365    12    31  2002     49     490  rtu490                 5.421       6.197       0.322       0.268       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     50     500  rtu500                 4.813       6.120       0.318       0.346       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     51     510  rtu510                 4.983       6.078       0.316       0.301       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     52     520  rtu520                 9.270       9.873       0.513       3.103       0.000       0.000       0.000       0.059       0.000
    365    12    31  2002     53     530  rtu530                 4.024       8.142       0.422       5.545       0.000       0.000       0.000       0.067       0.000
    365    12    31  2002     54     540  rtu540                 5.482       9.135       0.473       5.399       0.000       0.000       0.000       0.068       0.000
    365    12    31  2002     55     550  rtu550                 0.011       0.033       0.002       0.030       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     56     560  rtu560                 0.128       0.375       0.020       0.120       0.000       0.000       0.000       0.002       0.000
    365    12    31  2002     57     570  rtu570                 4.658       6.014       0.312       0.331       0.000       0.000       0.000       0.044       0.000
    365    12    31  2002     58     580  rtu580                 5.744       6.386       0.331       0.308       0.000       0.000       0.000       0.047       0.000
    365    12    31  2002     59     590  rtu590                 0.009       0.028       0.001       0.024       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     60     600  rtu600                 8.193      10.085       0.524       5.118       0.000       0.000       0.000       0.062       0.000
    365    12    31  2002     61     610  rtu610                10.158       9.933       0.516       2.564       0.000       0.000       0.000       0.057       0.000
    365    12    31  2002     62     620  rtu620                 5.466       6.427       0.334       0.364       0.000       0.000       0.000       0.048       0.000
    365    12    31  2002     63     630  rtu630                11.980      10.315       0.535       2.269       0.000       0.000       0.000       0.055       0.000
    365    12    31  2002     64     640  rtu640                 0.006       0.020       0.001       0.022       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     65     650  rtu650                 0.003       0.012       0.001       0.013       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     66     660  rtu660                 0.007       0.022       0.001       0.026       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     67     670  rtu670                 0.004       0.015       0.001       0.014       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     68     680  rtu680                 4.863       5.935       0.308       0.272       0.000       0.000       0.000       0.044       0.000
    365    12    31  2002     69     690  rtu690                 0.004       0.015       0.001       0.013       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     70     700  rtu700                 0.004       0.015       0.001       0.013       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     71     710  rtu710                 0.004       0.015       0.001       0.007       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     72     720  rtu720                 0.072       0.213       0.011       0.071       0.000       0.000       0.000       0.001       0.000
    365    12    31  2002     73     730  rtu730                 0.004       0.015       0.001       0.012       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     74     740  rtu740                 0.005       0.015       0.001       0.013       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     75     750  rtu750                 4.514       5.985       0.311       0.344       0.000       0.000       0.000       0.044       0.000
    365    12    31  2002     76     760  rtu760                 4.938       6.043       0.314       0.298       0.000       0.000       0.000       0.044       0.000
    365    12    31  2002     77     770  rtu770                 0.004       0.014       0.001       0.013       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     78     780  rtu780                12.051      10.363       0.538       2.339       0.000       0.000       0.000       0.055       0.000
    365    12    31  2002     79     790  rtu790                 6.030       6.395       0.332       0.275       0.000       0.000       0.000       0.047       0.000
    365    12    31  2002     80     800  rtu800                 0.174       0.248       0.013       0.115       0.000       0.000       0.000       0.002       0.000
    365    12    31  2002     81     810  rtu810                 5.935       8.709       0.453       3.317       0.000       0.000       0.000       0.064       0.000
    365    12    31  2002     82     820  rtu820                 0.013       0.041       0.002       0.036       0.000       0.000       0.000       0.000       0.000
    365    12    31  2002     83     830  rtu830                 5.562       6.262       0.325       0.290       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     84     840  rtu840                 4.948       6.075       0.315       0.310       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     85     850  rtu850                 5.465       6.275       0.326       0.307       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     86     860  rtu860                 5.327       6.259       0.325       0.321       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     87     870  rtu870                 5.059       6.197       0.322       0.339       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     88     880  rtu880                 0.137       0.395       0.021       0.122       0.000       0.000       0.000       0.002       0.000
    365    12    31  2002     89     890  rtu890                 4.935       6.056       0.314       0.304       0.000       0.000       0.000       0.045       0.000
    365    12    31  2002     90     900  rtu900                 5.825       6.345       0.330       0.269       0.000       0.000       0.000       0.046       0.000
    365    12    31  2002     91     910  rtu910                 4.700       6.023       0.313       0.328       0.000       0.000       0.000       0.044       0.000
    365    12    31  2003      1      10  rtu010                 2.853       3.792       0.196       0.192       0.000       0.000       0.000       0.030       0.000
    365    12    31  2003      2      20  rtu020                 7.929       7.378       0.381       1.104       0.000       0.000       0.000       0.051       0.000
    365    12    31  2003      3      30  rtu030                 4.652       6.167       0.318       1.453       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003      4      40  rtu040                 4.807       6.254       0.323       1.470       0.000       0.000       0.000       0.047       0.000
    365    12    31  2003      5      50  rtu050                 4.418       6.138       0.317       1.676       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003      6      60  rtu060                 5.824       6.716       0.347       1.435       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003      7      70  rtu070                 2.958       5.230       0.270       1.660       0.000       0.000       0.000       0.040       0.000
    365    12    31  2003      8      80  rtu080                 5.782       6.750       0.348       1.547       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003      9      90  rtu090                 5.582       6.591       0.340       1.403       0.000       0.000       0.000       0.049       0.000
    365    12    31  2003     10     100  rtu100                 6.469       7.460       0.385       2.632       0.000       0.000       0.000       0.054       0.000
    365    12    31  2003     11     110  rtu110                 0.249       0.902       0.048       0.021       0.000       0.000       0.000       0.004       0.000
    365    12    31  2003     12     120  rtu120                 2.400       3.536       0.183       0.198       0.000       0.000       0.000       0.027       0.000
    365    12    31  2003     13     130  rtu130                 6.618       7.088       0.366       1.421       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     14     140  rtu140                 4.540       6.190       0.320       1.641       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003     15     150  rtu150                 4.622       6.220       0.321       1.612       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003     16     160  rtu160                 0.091       0.155       0.008       0.101       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     17     170  rtu170                 0.002       0.006       0.000       0.009       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     18     180  rtu180                 5.543       6.585       0.340       1.426       0.000       0.000       0.000       0.049       0.000
    365    12    31  2003     19     190  rtu190                 6.262       6.827       0.352       1.276       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     20     200  rtu200                 6.245       6.821       0.352       1.279       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     21     210  rtu210                 3.408       6.079       0.314       3.582       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003     22     220  rtu220                 3.191       5.800       0.300       3.152       0.000       0.000       0.000       0.044       0.000
    365    12    31  2003     23     230  rtu230                 4.710       6.217       0.321       1.502       0.000       0.000       0.000       0.046       0.000
    365    12    31  2003     24     240  rtu240                 5.097       6.377       0.329       1.434       0.000       0.000       0.000       0.048       0.000
    365    12    31  2003     25     250  rtu250                 0.067       0.474       0.025       4.569       0.000       0.000       0.000       0.002       0.000
    365    12    31  2003     26     260  rtu260                 0.001       0.006       0.000       0.008       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     27     270  rtu270                 0.000       0.001       0.000       0.001       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     28     280  rtu280                 4.101       6.323       0.327       2.700       0.000       0.000       0.000       0.047       0.000
    365    12    31  2003     29     290  rtu290                 4.844       6.763       0.349       2.860       0.000       0.000       0.000       0.051       0.000
    365    12    31  2003     30     300  rtu300                 0.903       3.167       0.165       4.077       0.000       0.000       0.000       0.018       0.000
    365    12    31  2003     31     310  rtu310                 4.522       6.602       0.341       2.901       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     32     320  rtu320                 2.329       3.541       0.183       0.216       0.000       0.000       0.000       0.027       0.000
    365    12    31  2003     33     330  rtu330                 2.163       3.367       0.174       0.193       0.000       0.000       0.000       0.025       0.000
    365    12    31  2003     34     340  rtu340                 4.124       5.987       0.309       1.701       0.000       0.000       0.000       0.044       0.000
    365    12    31  2003     35     350  rtu350                 0.343       1.200       0.065       0.021       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     36     360  rtu360                 6.451       6.838       0.353       1.156       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     37     370  rtu370                 0.011       0.018       0.001       0.062       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     38     380  rtu380                 6.212       6.848       0.353       1.362       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     39     390  rtu390                 5.426       6.500       0.335       1.364       0.000       0.000       0.000       0.049       0.000
    365    12    31  2003     40     400  rtu400                 4.527       6.100       0.315       1.451       0.000       0.000       0.000       0.045       0.000
    365    12    31  2003     41     410  rtu410                 6.464       6.879       0.355       1.223       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     42     420  rtu420                 6.313       6.804       0.351       1.201       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     43     430  rtu430                 0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     44     440  rtu440                 4.459       6.563       0.339       2.869       0.000       0.000       0.000       0.049       0.000
    365    12    31  2003     45     450  rtu450                 0.028       0.046       0.002       0.078       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     46     460  rtu460                 0.088       0.151       0.008       0.100       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     47     470  rtu470                 6.503       6.840       0.353       1.131       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     48     480  rtu480                 5.293       6.967       0.360       2.800       0.000       0.000       0.000       0.053       0.000
    365    12    31  2003     49     490  rtu490                 0.003       0.004       0.000       0.023       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     50     500  rtu500                 2.484       3.547       0.183       0.185       0.000       0.000       0.000       0.027       0.000
    365    12    31  2003     51     510  rtu510                 0.013       0.021       0.001       0.065       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     52     520  rtu520                 5.060       6.405       0.331       1.532       0.000       0.000       0.000       0.048       0.000
    365    12    31  2003     53     530  rtu530                 2.371       5.199       0.268       3.000       0.000       0.000       0.000       0.039       0.000
    365    12    31  2003     54     540  rtu540                 3.238       5.935       0.305       2.916       0.000       0.000       0.000       0.047       0.000
    365    12    31  2003     55     550  rtu550                 0.385       1.190       0.063       0.016       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     56     560  rtu560                 0.316       1.115       0.060       0.021       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     57     570  rtu570                 0.055       0.094       0.005       0.094       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     58     580  rtu580                 0.032       0.051       0.003       0.078       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     59     590  rtu590                 0.486       1.446       0.076       0.016       0.000       0.000       0.000       0.006       0.000
    365    12    31  2003     60     600  rtu600                 4.512       6.546       0.338       2.683       0.000       0.000       0.000       0.049       0.000
    365    12    31  2003     61     610  rtu610                 5.502       6.472       0.334       1.245       0.000       0.000       0.000       0.048       0.000
    365    12    31  2003     62     620  rtu620                 2.832       3.783       0.195       0.194       0.000       0.000       0.000       0.030       0.000
    365    12    31  2003     63     630  rtu630                 6.474       6.807       0.351       1.094       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     64     640  rtu640                 0.486       1.546       0.081       0.016       0.000       0.000       0.000       0.007       0.000
    365    12    31  2003     65     650  rtu650                 0.205       0.706       0.037       0.015       0.000       0.000       0.000       0.003       0.000
    365    12    31  2003     66     660  rtu660                 0.333       1.121       0.059       0.016       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     67     670  rtu670                 0.383       1.260       0.066       0.015       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     68     680  rtu680                 0.003       0.005       0.000       0.029       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     69     690  rtu690                 0.160       0.554       0.029       0.015       0.000       0.000       0.000       0.002       0.000
    365    12    31  2003     70     700  rtu700                 0.238       0.875       0.046       0.015       0.000       0.000       0.000       0.004       0.000
    365    12    31  2003     71     710  rtu710                 0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     72     720  rtu720                 0.322       1.166       0.062       0.019       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     73     730  rtu730                 0.177       0.605       0.032       0.015       0.000       0.000       0.000       0.003       0.000
    365    12    31  2003     74     740  rtu740                 0.291       0.939       0.049       0.014       0.000       0.000       0.000       0.004       0.000
    365    12    31  2003     75     750  rtu750                 2.326       3.443       0.178       0.184       0.000       0.000       0.000       0.026       0.000
    365    12    31  2003     76     760  rtu760                 0.009       0.016       0.001       0.060       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     77     770  rtu770                 0.232       0.789       0.041       0.014       0.000       0.000       0.000       0.003       0.000
    365    12    31  2003     78     780  rtu780                 6.519       6.844       0.353       1.129       0.000       0.000       0.000       0.050       0.000
    365    12    31  2003     79     790  rtu790                 0.004       0.006       0.000       0.033       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     80     800  rtu800                 0.399       0.818       0.043       0.018       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     81     810  rtu810                 3.226       5.411       0.280       1.646       0.000       0.000       0.000       0.041       0.000
    365    12    31  2003     82     820  rtu820                 0.230       0.787       0.042       0.017       0.000       0.000       0.000       0.003       0.000
    365    12    31  2003     83     830  rtu830                 0.007       0.012       0.001       0.051       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     84     840  rtu840                 0.028       0.046       0.002       0.079       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     85     850  rtu850                 0.030       0.049       0.003       0.078       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     86     860  rtu860                 0.037       0.061       0.003       0.085       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     87     870  rtu870                 0.090       0.153       0.008       0.102       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     88     880  rtu880                 0.334       1.171       0.063       0.021       0.000       0.000       0.000       0.005       0.000
    365    12    31  2003     89     890  rtu890                 0.013       0.021       0.001       0.066       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     90     900  rtu900                 0.003       0.004       0.000       0.023       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     91     910  rtu910                 0.048       0.082       0.004       0.092       0.000       0.000       0.000       0.001       0.000
    366    12    31  2004      1      10  rtu010                 0.026       0.048       0.002       0.091       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004      2      20  rtu020                17.331      18.703       0.959       1.031       0.000       0.000       0.000       0.071       0.000
    366    12    31  2004      3      30  rtu030                 9.933      15.264       0.784       1.302       0.000       0.000       0.000       0.088       0.000
    366    12    31  2004      4      40  rtu040                10.246      15.449       0.793       1.315       0.000       0.000       0.000       0.087       0.000
    366    12    31  2004      5      50  rtu050                 9.294      14.904       0.765       1.455       0.000       0.000       0.000       0.089       0.000
    366    12    31  2004      6      60  rtu060                12.421      16.605       0.852       1.299       0.000       0.000       0.000       0.080       0.000
    366    12    31  2004      7      70  rtu070                 6.265      12.711       0.653       1.448       0.000       0.000       0.000       0.086       0.000
    366    12    31  2004      8      80  rtu080                12.235      16.525       0.848       1.373       0.000       0.000       0.000       0.080       0.000
    366    12    31  2004      9      90  rtu090                11.938      16.358       0.840       1.275       0.000       0.000       0.000       0.081       0.000
    366    12    31  2004     10     100  rtu100                13.053      17.090       0.877       2.031       0.000       0.000       0.000       0.073       0.000
    366    12    31  2004     11     110  rtu110                 0.479       2.163       0.115       0.075       0.000       0.000       0.000       0.009       0.000
    366    12    31  2004     12     120  rtu120                 0.025       0.050       0.003       0.072       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     13     130  rtu130                13.265      16.814       0.863       1.250       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     14     140  rtu140                 9.569      15.069       0.774       1.428       0.000       0.000       0.000       0.088       0.000
    366    12    31  2004     15     150  rtu150                 9.760      15.180       0.779       1.427       0.000       0.000       0.000       0.088       0.000
    366    12    31  2004     16     160  rtu160                 0.865       2.156       0.113       0.081       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     17     170  rtu170                 0.005       0.023       0.001       0.022       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     18     180  rtu180                11.835      16.308       0.837       1.293       0.000       0.000       0.000       0.081       0.000
    366    12    31  2004     19     190  rtu190                13.508      17.111       0.878       1.172       0.000       0.000       0.000       0.078       0.000
    366    12    31  2004     20     200  rtu200                13.469      17.093       0.877       1.174       0.000       0.000       0.000       0.078       0.000
    366    12    31  2004     21     210  rtu210                 6.743      13.472       0.693       2.744       0.000       0.000       0.000       0.089       0.000
    366    12    31  2004     22     220  rtu220                 6.362      13.034       0.670       2.440       0.000       0.000       0.000       0.087       0.000
    366    12    31  2004     23     230  rtu230                10.021      15.321       0.787       1.340       0.000       0.000       0.000       0.087       0.000
    366    12    31  2004     24     240  rtu240                10.888      15.804       0.811       1.300       0.000       0.000       0.000       0.085       0.000
    366    12    31  2004     25     250  rtu250                 0.140       0.983       0.051       3.553       0.000       0.000       0.000       0.004       0.000
    366    12    31  2004     26     260  rtu260                 0.004       0.022       0.001       0.021       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     27     270  rtu270                 0.001       0.005       0.000       0.005       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     28     280  rtu280                 8.306      14.498       0.745       2.086       0.000       0.000       0.000       0.089       0.000
    366    12    31  2004     29     290  rtu290                 9.707      15.365       0.789       2.224       0.000       0.000       0.000       0.084       0.000
    366    12    31  2004     30     300  rtu300                 1.806       6.826       0.353       3.169       0.000       0.000       0.000       0.037       0.000
    366    12    31  2004     31     310  rtu310                 9.055      14.975       0.769       2.255       0.000       0.000       0.000       0.086       0.000
    366    12    31  2004     32     320  rtu320                 0.073       0.149       0.008       0.082       0.000       0.000       0.000       0.001       0.000
    366    12    31  2004     33     330  rtu330                 0.020       0.040       0.002       0.091       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     34     340  rtu340                 8.671      14.510       0.745       1.475       0.000       0.000       0.000       0.090       0.000
    366    12    31  2004     35     350  rtu350                 0.654       2.864       0.152       0.074       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     36     360  rtu360                14.060      17.351       0.890       1.075       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     37     370  rtu370                 0.758       1.862       0.097       0.074       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     38     380  rtu380                13.315      17.028       0.874       1.241       0.000       0.000       0.000       0.078       0.000
    366    12    31  2004     39     390  rtu390                11.643      16.200       0.831       1.244       0.000       0.000       0.000       0.082       0.000
    366    12    31  2004     40     400  rtu400                 9.672      15.107       0.776       1.315       0.000       0.000       0.000       0.088       0.000
    366    12    31  2004     41     410  rtu410                14.007      17.332       0.889       1.129       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     42     420  rtu420                13.708      17.194       0.882       1.112       0.000       0.000       0.000       0.078       0.000
    366    12    31  2004     43     430  rtu430                 0.002       0.008       0.000       0.003       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     44     440  rtu440                 8.941      14.905       0.766       2.232       0.000       0.000       0.000       0.086       0.000
    366    12    31  2004     45     450  rtu450                 0.764       1.911       0.100       0.077       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     46     460  rtu460                 0.844       2.116       0.111       0.081       0.000       0.000       0.000       0.013       0.000
    366    12    31  2004     47     470  rtu470                14.209      17.413       0.893       1.055       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     48     480  rtu480                10.635      15.888       0.816       2.154       0.000       0.000       0.000       0.080       0.000
    366    12    31  2004     49     490  rtu490                 0.881       2.171       0.112       0.067       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     50     500  rtu500                 0.019       0.037       0.002       0.108       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     51     510  rtu510                 0.717       1.790       0.093       0.075       0.000       0.000       0.000       0.011       0.000
    366    12    31  2004     52     520  rtu520                10.734      15.731       0.808       1.363       0.000       0.000       0.000       0.085       0.000
    366    12    31  2004     53     530  rtu530                 4.359      10.536       0.539       2.374       0.000       0.000       0.000       0.076       0.000
    366    12    31  2004     54     540  rtu540                 5.941      12.051       0.616       2.305       0.000       0.000       0.000       0.086       0.000
    366    12    31  2004     55     550  rtu550                 0.746       3.052       0.159       0.068       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     56     560  rtu560                 0.602       2.660       0.141       0.075       0.000       0.000       0.000       0.011       0.000
    366    12    31  2004     57     570  rtu570                 0.753       1.917       0.101       0.080       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     58     580  rtu580                 0.879       2.128       0.111       0.076       0.000       0.000       0.000       0.014       0.000
    366    12    31  2004     59     590  rtu590                 0.876       3.580       0.187       0.067       0.000       0.000       0.000       0.016       0.000
    366    12    31  2004     60     600  rtu600                 9.132      15.022       0.772       2.073       0.000       0.000       0.000       0.086       0.000
    366    12    31  2004     61     610  rtu610                11.922      16.328       0.838       1.148       0.000       0.000       0.000       0.082       0.000
    366    12    31  2004     62     620  rtu620                 0.027       0.050       0.003       0.085       0.000       0.000       0.000       0.000       0.000
    366    12    31  2004     63     630  rtu630                14.193      17.404       0.893       1.025       0.000       0.000       0.000       0.077       0.000
    366    12    31  2004     64     640  rtu640                 0.797       3.460       0.180       0.067       0.000       0.000       0.000       0.015       0.000
    366    12    31  2004     65     650  rtu650                 0.643       2.804       0.145       0.063       0.000       0.000       0.000       0.012       0.000
    366    12    31  2004     66     660  rtu660                 0.616       2.647       0.138       0.068       0.000       0.000       0.000       0.011       0.000
