 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et       tloss      eplant       esoil   surq_cont          cn          sw      sw_300     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2004       3       3  hru03                503.101       0.000       0.000     141.319      23.927     165.247      32.505     288.056       0.000       0.000     288.056     141.319      94.441     265.723       9.778       0.000    2081.698       0.000       0.000       0.000       0.000       0.000     141.319       0.000       0.000      23.927       0.000       0.000
   366    12    31  2004       4       4  hru04                503.101       0.000       0.000     135.097      29.818     164.915      31.290     288.767       0.000       0.000     288.767     135.097      94.132     260.637       9.754       0.000    2081.705       0.000       0.000       0.000       0.000       0.000     135.097       0.000       0.000      29.818       0.000       0.000
   366    12    31  2004       5       5  hru05                503.101       0.000       0.000     131.553      33.206     164.760      30.572     289.155       0.000       0.000     289.155     131.553      93.945     257.665       9.746       0.000    2081.628       0.000       0.000       0.000       0.000       0.000     131.553       0.000       0.000      33.206       0.000       0.000
   366    12    31  2004       6       6  hru06                503.101       0.000       0.000      54.899      70.882     125.781      14.438     331.821       0.000      79.721     252.100      54.899      88.461     185.513       8.726       0.000    2082.017       0.000       0.000       0.000       0.000       0.000      54.899       0.000       0.000      70.882       0.000       0.000
   366    12    31  2004       7       7  hru07                503.101       0.000       0.000      57.903      65.179     123.082      16.400     412.664       0.000     365.050      47.615      57.903      88.866     188.163       7.413       0.000    2082.244       0.000       0.000       0.000       0.000       0.000      57.903       0.000       0.000      65.179       0.000       0.000
   366    12    31  2004       8       8  hru08                503.101       0.000       0.000     154.194      12.120     166.313      34.822     286.340       0.000       0.000     286.340     154.194      95.017     275.788       9.886       0.000    2082.520       0.000       0.000       0.000       0.000       0.000     154.194       0.000       0.000      12.120       0.000       0.000
   366    12    31  2004       9       9  hru09                503.101       0.000       0.000     138.209      26.835     165.043      31.906     288.437       0.000       0.000     288.437     138.209      94.289     263.202       9.764       0.000    2081.501       0.000       0.000       0.000       0.000       0.000     138.209       0.000       0.000      26.835       0.000       0.000
   366    12    31  2004      10      10  hru10                503.101       0.000       0.000     137.828      27.167     164.995      31.831     288.503       0.000       0.000     288.503     137.828      94.270     262.892       9.763       0.000    2081.246       0.000       0.000       0.000       0.000       0.000     137.828       0.000       0.000      27.167       0.000       0.000
   366    12    31  2004      11      11  hru11                503.101       0.000       0.000     158.959       7.717     166.676      35.621     285.655       0.000       0.000     285.655     158.959      95.211     279.386       9.947       0.000    2082.801       0.000       0.000       0.000       0.000       0.000     158.959       0.000       0.000       7.717       0.000       0.000
   366    12    31  2004      12      12  hru12                503.101       0.000       0.000     138.527      26.520     165.047      31.968     288.413       0.000       0.000     288.413     138.527      94.305     263.463       9.765       0.000    2081.361       0.000       0.000       0.000       0.000       0.000     138.527       0.000       0.000      26.520       0.000       0.000
   366    12    31  2004      13      13  hru13                503.101       0.000       0.000      37.641      20.873      58.514      24.085     395.980       0.000     287.136     108.845      37.641      82.981     204.360       5.733       0.000    2081.000       0.000       0.000       0.000       0.000       0.000      37.641       0.000       0.000      20.873       0.000       0.000
   366    12    31  2004      14      14  hru14                503.101       0.000       0.000     141.815      23.406     165.221      32.601     288.045       0.000       0.000     288.045     141.815      94.465     266.126       9.780       0.000    2081.169       0.000       0.000       0.000       0.000       0.000     141.815       0.000       0.000      23.406       0.000       0.000
   366    12    31  2004      15      15  hru15                503.101       0.000       0.000     137.396      27.532     164.928      31.747     288.588       0.000       0.000     288.588     137.396      94.249     262.542       9.761       0.000    2080.852       0.000       0.000       0.000       0.000       0.000     137.396       0.000       0.000      27.532       0.000       0.000
   366    12    31  2004      16      16  hru16                503.101       0.000       0.000     136.640      28.213     164.853      31.599     288.707       0.000       0.000     288.707     136.640      94.211     261.924       9.759       0.000    2080.479       0.000       0.000       0.000       0.000       0.000     136.640       0.000       0.000      28.213       0.000       0.000
   366    12    31  2004      17      17  hru17                503.101       0.000       0.000     137.977      26.976     164.953      31.862     288.529       0.000       0.000     288.529     137.977      94.278     263.018       9.763       0.000    2080.770       0.000       0.000       0.000       0.000       0.000     137.977       0.000       0.000      26.976       0.000       0.000
   366    12    31  2004      18      18  hru18                503.101       0.000       0.000     139.540      25.465     165.005      32.166     288.382       0.000       0.000     288.382     139.540      94.356     264.295       9.769       0.000    2080.413       0.000       0.000       0.000       0.000       0.000     139.540       0.000       0.000      25.465       0.000       0.000
   366    12    31  2004      19      19  hru19                503.101       0.000       0.000      53.776      64.866     118.642      15.889     418.389       0.000     378.622      39.767      53.776      88.658     185.705       7.343       0.000    2079.732       0.000       0.000       0.000       0.000       0.000      53.776       0.000       0.000      64.866       0.000       0.000
   366    12    31  2004      20      20  hru20                503.101       0.000       0.000     138.096      26.819     164.915      31.886     288.554       0.000       0.000     288.554     138.096      94.284     263.119       9.763       0.000    2080.347       0.000       0.000       0.000       0.000       0.000     138.096       0.000       0.000      26.819       0.000       0.000
   366    12    31  2004      21      21  hru21                503.101       0.000       0.000     138.996      25.975     164.971      32.061     288.446       0.000       0.000     288.446     138.996      94.329     263.853       9.767       0.000    2080.396       0.000       0.000       0.000       0.000       0.000     138.996       0.000       0.000      25.975       0.000       0.000
   366    12    31  2004      22      22  hru22                503.101       0.000       0.000      56.518      59.269     115.787      13.756     287.293       0.000      14.449     272.845      56.518      87.400     174.066       7.744       0.000    2079.439       0.000       0.000       0.000       0.000       0.000      56.518       0.000       0.000      59.269       0.000       0.000
   366    12    31  2004      23      23  hru23                503.101       0.000       0.000     131.985      32.643     164.628      30.664     289.237       0.000       0.000     289.237     131.985      93.970     258.043       9.747       0.000    2080.224       0.000       0.000       0.000       0.000       0.000     131.985       0.000       0.000      32.643       0.000       0.000
   366    12    31  2004      24      24  hru24                503.101       0.000       0.000     137.850      27.042     164.893      31.838     288.589       0.000       0.000     288.589     137.850      94.272     262.919       9.762       0.000    2080.270       0.000       0.000       0.000       0.000       0.000     137.850       0.000       0.000      27.042       0.000       0.000
   366    12    31  2004      25      25  hru25                503.101       0.000       0.000       9.589      51.174      60.763       9.948     396.789       0.000     287.509     109.280       9.589      76.527     148.080       5.761       0.000    2079.164       0.000       0.000       0.000       0.000       0.000       9.589       0.000       0.000      51.174       0.000       0.000
   366    12    31  2004      26      26  hru26                503.101       0.000       0.000      36.458      22.008      58.466      23.706     396.199       0.000     287.315     108.884      36.458      82.788     202.852       5.734       0.000    2080.097       0.000       0.000       0.000       0.000       0.000      36.458       0.000       0.000      22.008       0.000       0.000
   366    12    31  2004      27      27  hru27                503.101       0.000       0.000      51.852      74.473     126.325      13.182     332.081       0.000      79.722     252.359      51.852      88.052     180.511       8.727       0.000    2078.922       0.000       0.000       0.000       0.000       0.000      51.852       0.000       0.000      74.473       0.000       0.000
   366    12    31  2004      28      28  hru28                503.101       0.000       0.000     133.923      30.734     164.657      31.059     289.072       0.000       0.000     289.072     133.923      94.072     259.676       9.751       0.000    2079.753       0.000       0.000       0.000       0.000       0.000     133.923       0.000       0.000      30.734       0.000       0.000
   366    12    31  2004      29      29  hru29                503.101       0.000       0.000      13.341      46.719      60.060      13.029     396.743       0.000     287.432     109.312      13.341      77.790     160.373       5.765       0.000    2079.902       0.000       0.000       0.000       0.000       0.000      13.341       0.000       0.000      46.719       0.000       0.000
   366    12    31  2004      30      30  hru30                503.101       0.000       0.000     154.429      11.636     166.065      34.867     286.533       0.000       0.000     286.533     154.429      95.028     275.983       9.887       0.000    2080.020       0.000       0.000       0.000       0.000       0.000     154.429       0.000       0.000      11.636       0.000       0.000
   366    12    31  2004      31      31  hru31                503.101       0.000       0.000      59.206      59.719     118.925      14.841     287.211       0.000      14.457     272.754      59.206      87.748     178.376       7.742       0.000    2079.083       0.000       0.000       0.000       0.000       0.000      59.206       0.000       0.000      59.719       0.000       0.000
   366    12    31  2004      32      32  hru32                503.101       0.000       0.000      52.627      72.785     125.412      13.505     332.061       0.000      79.733     252.328      52.627      88.156     181.802       8.727       0.000    2079.279       0.000       0.000       0.000       0.000       0.000      52.627       0.000       0.000      72.785       0.000       0.000
   366    12    31  2004      33      33  hru33                503.101       0.000       0.000      59.014      59.615     118.629      14.768     287.256       0.000      14.461     272.795      59.014      87.725     178.086       7.742       0.000    2078.571       0.000       0.000       0.000       0.000       0.000      59.014       0.000       0.000      59.615       0.000       0.000
   366    12    31  2004      34      34  hru34                503.101       0.000       0.000      57.095      58.922     116.016      13.987     287.240       0.000      14.452     272.788      57.095      87.473     174.986       7.744       0.000    2079.181       0.000       0.000       0.000       0.000       0.000      57.095       0.000       0.000      58.922       0.000       0.000
   366    12    31  2004      35      35  hru35                503.101       0.000       0.000      54.990      70.301     125.291      14.496     332.109       0.000      79.767     252.343      54.990      88.481     185.751       8.726       0.000    2079.104       0.000       0.000       0.000       0.000       0.000      54.990       0.000       0.000      70.301       0.000       0.000
   366    12    31  2004      36      36  hru36                503.101       0.000       0.000      49.935      77.734     127.668      12.342     332.105       0.000      79.718     252.387      49.935      87.779     177.171       8.728       0.000    2078.185       0.000       0.000       0.000       0.000       0.000      49.935       0.000       0.000      77.734       0.000       0.000
   366    12    31  2004      37      37  hru37                503.101       0.000       0.000      62.193      61.000     123.193      15.998     287.110       0.000      14.440     272.670      62.193      88.125     182.965       7.738       0.000    2081.520       0.000       0.000       0.000       0.000       0.000      62.193       0.000       0.000      61.000       0.000       0.000
   366    12    31  2004      38      38  hru38                503.101       0.000       0.000     156.609       9.884     166.493      35.232     285.997       0.000       0.000     285.997     156.609      95.116     277.620       9.914       0.000    2082.652       0.000       0.000       0.000       0.000       0.000     156.609       0.000       0.000       9.884       0.000       0.000
   366    12    31  2004      39      39  hru39                503.101       0.000       0.000     132.639      32.222     164.861      30.793     288.990       0.000       0.000     288.990     132.639      94.003     258.577       9.748       0.000    2082.179       0.000       0.000       0.000       0.000       0.000     132.639       0.000       0.000      32.222       0.000       0.000
   366    12    31  2004      40      40  hru40                503.101       0.000       0.000      60.790      65.293     126.084      16.745     407.599       0.000     352.398      55.201      60.790      89.004     189.809       7.462       0.000    2081.369       0.000       0.000       0.000       0.000       0.000      60.790       0.000       0.000      65.293       0.000       0.000
   366    12    31  2004      41      41  hru41                503.101       0.000       0.000     167.448       0.000     167.448      36.885     284.412       0.000       0.000     284.412     167.448      95.533     285.649      10.135       0.000    2082.868       0.000       0.000       0.000       0.000       0.000     167.448       0.000       0.000       0.000       0.000       0.000
   366    12    31  2004      42      42  hru42                503.101       0.000       0.000     156.962       9.563     166.525      35.291     285.943       0.000       0.000     285.943     156.962      95.130     277.885       9.919       0.000    2082.715       0.000       0.000       0.000       0.000       0.000     156.962       0.000       0.000       9.563       0.000       0.000
   366    12    31  2004      43      43  hru43                503.101       0.000       0.000      57.852      65.235     123.088      16.382     412.660       0.000     365.044      47.616      57.852      88.859     188.093       7.414       0.000    2082.278       0.000       0.000       0.000       0.000       0.000      57.852       0.000       0.000      65.235       0.000       0.000
   366    12    31  2004      44      44  hru44                503.101       0.000       0.000     165.315       1.952     167.267      36.592     284.729       0.000       0.000     284.729     165.315      95.455     284.092      10.075       0.000    2082.863       0.000       0.000       0.000       0.000       0.000     165.315       0.000       0.000       1.952       0.000       0.000
   366    12    31  2004      45      45  hru45                503.101       0.000       0.000      59.490      60.044     119.535      14.938     286.992       0.000      14.437     272.555      59.490      87.779     178.760       7.742       0.000    2081.467       0.000       0.000       0.000       0.000       0.000      59.490       0.000       0.000      60.044       0.000       0.000
   366    12    31  2004      46      46  hru46                503.101       0.000       0.000     155.747      10.686     166.433      35.086     286.116       0.000       0.000     286.116     155.747      95.081     276.968       9.904       0.000    2082.651       0.000       0.000       0.000       0.000       0.000     155.747       0.000       0.000      10.686       0.000       0.000
   366    12    31  2004      47      47  hru47                503.101       0.000       0.000      71.725      65.799     137.524      17.889     391.756       0.000     302.102      89.654      71.725      89.434     195.045       7.689       0.000    2082.256       0.000       0.000       0.000       0.000       0.000      71.725       0.000       0.000      65.799       0.000       0.000
   366    12    31  2004      48      48  hru48                503.101       0.000       0.000      60.315      60.782     121.097      15.268     287.010       0.000      14.435     272.575      60.315      87.887     180.070       7.740       0.000    2081.771       0.000       0.000       0.000       0.000       0.000      60.315       0.000       0.000      60.782       0.000       0.000
   366    12    31  2004      49      49  hru49                503.101       0.000       0.000      61.952      61.225     123.177      15.913     287.158       0.000      14.444     272.714      61.952      88.098     182.627       7.738       0.000    2081.027       0.000       0.000       0.000       0.000       0.000      61.952       0.000       0.000      61.225       0.000       0.000
   366    12    31  2004      50      50  hru50                503.101       0.000       0.000      55.065      70.570     125.635      14.507     331.854       0.000      79.728     252.126      55.065      88.484     185.790       8.726       0.000    2081.702       0.000       0.000       0.000       0.000       0.000      55.065       0.000       0.000      70.570       0.000       0.000
   366    12    31  2004      51      51  hru51                503.101       0.000       0.000     133.512      31.238     164.750      30.974     289.023       0.000       0.000     289.023     133.512      94.050     259.323       9.750       0.000    2080.787       0.000       0.000       0.000       0.000       0.000     133.512       0.000       0.000      31.238       0.000       0.000
   366    12    31  2004      52      52  hru52                503.101       0.000       0.000      57.321      58.791     116.112      14.066     287.095       0.000      14.442     272.653      57.321      87.498     175.301       7.744       0.000    2080.417       0.000       0.000       0.000       0.000       0.000      57.321       0.000       0.000      58.791       0.000       0.000
   366    12    31  2004      53      53  hru53                503.101       0.000       0.000     131.240      33.519     164.758      30.508     289.179       0.000       0.000     289.179     131.240      93.928     257.398       9.746       0.000    2081.728       0.000       0.000       0.000       0.000       0.000     131.240       0.000       0.000      33.519       0.000       0.000
   366    12    31  2004      54      54  hru54                503.101       0.000       0.000      52.515      73.647     126.162      13.444     331.839       0.000      79.695     252.143      52.515      88.136     181.552       8.727       0.000    2081.497       0.000       0.000       0.000       0.000       0.000      52.515       0.000       0.000      73.647       0.000       0.000
   366    12    31  2004      55      55  hru55                503.101       0.000       0.000      49.897      78.324     128.221      12.297     331.763       0.000      79.654     252.109      49.897      87.763     176.981       8.727       0.000    2081.662       0.000       0.000       0.000       0.000       0.000      49.897       0.000       0.000      78.324       0.000       0.000
   366    12    31  2004      56      56  hru56                503.101       0.000       0.000      51.122      75.298     126.420      12.840     331.870       0.000      79.682     252.188      51.122      87.939     179.149       8.727       0.000    2080.936       0.000       0.000       0.000       0.000       0.000      51.122       0.000       0.000      75.298       0.000       0.000
   366    12    31  2004      57      57  hru57                503.101       0.000       0.000      50.812      75.709     126.521      12.712     331.968       0.000      79.701     252.267      50.812      87.898     178.643       8.727       0.000    2079.863       0.000       0.000       0.000       0.000       0.000      50.812       0.000       0.000      75.709       0.000       0.000
   366    12    31  2004      58      58  hru58                503.101       0.000       0.000      50.034      78.203     128.237      12.378     331.942       0.000      79.695     252.247      50.034      87.790     177.308       8.727       0.000    2079.825       0.000       0.000       0.000       0.000       0.000      50.034       0.000       0.000      78.203       0.000       0.000
   366    12    31  2004      59      59  hru59                503.101       0.000       0.000      50.421      76.646     127.067      12.538     331.923       0.000      79.689     252.235      50.421      87.841     177.948       8.727       0.000    2080.205       0.000       0.000       0.000       0.000       0.000      50.421       0.000       0.000      76.646       0.000       0.000
   366    12    31  2004      60      60  hru60                503.101       0.000       0.000     141.351      23.878     165.229      32.512     288.069       0.000       0.000     288.069     141.351      94.443     265.750       9.778       0.000    2081.516       0.000       0.000       0.000       0.000       0.000     141.351       0.000       0.000      23.878       0.000       0.000
   366    12    31  2004      61      61  hru61                503.101       0.000       0.000     139.896      25.168     165.064      32.235     288.307       0.000       0.000     288.307     139.896      94.373     264.581       9.770       0.000    2080.781       0.000       0.000       0.000       0.000       0.000     139.896       0.000       0.000      25.168       0.000       0.000
   366    12    31  2004      62      62  hru62                503.101       0.000       0.000     140.827      24.300     165.128      32.413     288.191       0.000       0.000     288.191     140.827      94.418     265.333       9.775       0.000    2080.856       0.000       0.000       0.000       0.000       0.000     140.827       0.000       0.000      24.300       0.000       0.000
   366    12    31  2004      63      63  hru63                503.101       0.000       0.000     136.649      28.158     164.807      31.602     288.746       0.000       0.000     288.746     136.649      94.212     261.935       9.759       0.000    2080.037       0.000       0.000       0.000       0.000       0.000     136.649       0.000       0.000      28.158       0.000       0.000
   366    12    31  2004      64      64  hru64                503.101       0.000       0.000     142.104      23.051     165.155      32.657     288.082       0.000       0.000     288.082     142.104      94.479     266.364       9.781       0.000    2080.374       0.000       0.000       0.000       0.000       0.000     142.104       0.000       0.000      23.051       0.000       0.000
   366    12    31  2004      65      65  hru65                503.101       0.000       0.000     131.903      32.671     164.574      30.648     289.288       0.000       0.000     289.288     131.903      93.966     257.979       9.747       0.000    2079.750       0.000       0.000       0.000       0.000       0.000     131.903       0.000       0.000      32.671       0.000       0.000
   366    12    31  2004      66      66  hru66                503.101       0.000       0.000     154.341      11.740     166.081      34.852     286.526       0.000       0.000     286.526     154.341      95.024     275.915       9.886       0.000    2080.229       0.000       0.000       0.000       0.000       0.000     154.341       0.000       0.000      11.740       0.000       0.000
   366    12    31  2004      67      67  hru67                503.101       0.000       0.000     134.290      30.413     164.703      31.132     289.006       0.000       0.000     289.006     134.290      94.091     259.980       9.752       0.000    2080.044       0.000       0.000       0.000       0.000       0.000     134.290       0.000       0.000      30.413       0.000       0.000
   366    12    31  2004      68      68  hru68                503.101       0.000       0.000      54.127      71.147     125.275      14.142     332.116       0.000      79.761     252.355      54.127      88.365     184.339       8.727       0.000    2078.906       0.000       0.000       0.000       0.000       0.000      54.127       0.000       0.000      71.147       0.000       0.000
   366    12    31  2004      69      69  hru69                503.101       0.000       0.000      53.236      64.885     118.121      15.828     418.564       0.000     379.536      39.027      53.236      88.632     185.404       7.334       0.000    2079.240       0.000       0.000       0.000       0.000       0.000      53.236       0.000       0.000      64.885       0.000       0.000
   366    12    31  2004      70      70  hru70                503.101       0.000       0.000      58.703      64.989     123.692      16.493     411.204       0.000     361.402      49.802      58.703      88.906     188.631       7.427       0.000    2079.150       0.000       0.000       0.000       0.000       0.000      58.703       0.000       0.000      64.989       0.000       0.000
   366    12    31  2004      71      71  hru71                503.101       0.000       0.000      61.192      60.465     121.657      15.636     287.399       0.000      14.468     272.931      61.192      88.007     181.527       7.739       0.000    2078.147       0.000       0.000       0.000       0.000       0.000      61.192       0.000       0.000      60.465       0.000       0.000
   366    12    31  2004      72      72  hru72                503.101       0.000       0.000      59.369      59.680     119.049      14.915     287.324       0.000      14.466     272.858      59.369      87.772     178.668       7.742       0.000    2078.037       0.000       0.000       0.000       0.000       0.000      59.369       0.000       0.000      59.680       0.000       0.000
   366    12    31  2004      73      73  hru73                503.101       0.000       0.000     162.433       4.606     167.040      36.184     285.151       0.000       0.000     285.151     162.433      95.346     281.975      10.001       0.000    2082.871       0.000       0.000       0.000       0.000       0.000     162.433       0.000       0.000       4.606       0.000       0.000
   366    12    31  2004      74      74  hru74                503.101       0.000       0.000     156.663       9.852     166.515      35.240     285.974       0.000       0.000     285.974     156.663      95.118     277.660       9.915       0.000    2082.825       0.000       0.000       0.000       0.000       0.000     156.663       0.000       0.000       9.852       0.000       0.000
   366    12    31  2004      75      75  hru75                503.101       0.000       0.000     195.588       4.018     199.606      39.977     253.968       0.000       0.000     253.968     195.588      96.485     260.853      13.761       0.000    2083.006       0.000       0.000       0.000       0.000       0.000     195.588       0.000       0.000       4.018       0.000       0.000
   366    12    31  2004      76      76  hru76                503.101       0.000       0.000      52.401      73.821     126.222      13.393     331.818       0.000      79.690     252.128      52.401      88.120     181.351       8.727       0.000    2081.691       0.000       0.000       0.000       0.000       0.000      52.401       0.000       0.000      73.821       0.000       0.000
   366    12    31  2004      77      77  hru77                503.101       0.000       0.000      50.506      76.464     126.971      12.577     331.932       0.000      79.692     252.241      50.506      87.854     178.101       8.727       0.000    2080.134       0.000       0.000       0.000       0.000       0.000      50.506       0.000       0.000      76.464       0.000       0.000
   366    12    31  2004      78      78  hru78                503.101       0.000       0.000       8.535      53.345      61.880       8.898     396.472       0.000     287.223     109.250       8.535      76.100     143.781       5.759       0.000    2080.356       0.000       0.000       0.000       0.000       0.000       8.535       0.000       0.000      53.345       0.000       0.000
   366    12    31  2004      79      79  hru79                503.101       0.000       0.000     196.187       3.510     199.697      40.030     253.856       0.000       0.000     253.856     196.187      96.503     261.269      13.828       0.000    2083.090       0.000       0.000       0.000       0.000       0.000     196.187       0.000       0.000       3.510       0.000       0.000
   366    12    31  2004      80      80  hru80                503.101       0.000       0.000      61.422      60.551     121.973      15.718     287.321       0.000      14.461     272.861      61.422      88.034     181.853       7.739       0.000    2079.031       0.000       0.000       0.000       0.000       0.000      61.422       0.000       0.000      60.551       0.000       0.000
   366    12    31  2004      81      81  hru81                503.101       0.000       0.000      53.695      72.424     126.119      13.977     332.185       0.000      79.763     252.422      53.695      88.313     183.683       8.726       0.000    2078.158       0.000       0.000       0.000       0.000       0.000      53.695       0.000       0.000      72.424       0.000       0.000
   366    12    31  2004      82      82  hru82                503.101       0.000       0.000      55.115      69.971     125.085      14.553     332.198       0.000      79.782     252.416      55.115      88.499     185.978       8.726       0.000    2078.221       0.000       0.000       0.000       0.000       0.000      55.115       0.000       0.000      69.971       0.000       0.000
   366    12    31  2004      83      83  hru83                503.101       0.000       0.000      56.348      58.776     115.124      13.699     287.486       0.000      14.467     273.019      56.348      87.382     173.838       7.744       0.000    2077.362       0.000       0.000       0.000       0.000       0.000      56.348       0.000       0.000      58.776       0.000       0.000
   366    12    31  2004      84      84  hru84                503.101       0.000       0.000      61.963      60.655     122.618      15.942     287.539       0.000      14.478     273.061      61.963      88.107     182.742       7.738       0.000    2077.110       0.000       0.000       0.000       0.000       0.000      61.963       0.000       0.000      60.655       0.000       0.000
   366    12    31  2004      85      85  hru85                503.101       0.000       0.000     140.985      23.894     164.878      32.448     288.393       0.000       0.000     288.393     140.985      94.427     265.480       9.775       0.000    2078.411       0.000       0.000       0.000       0.000       0.000     140.985       0.000       0.000      23.894       0.000       0.000
   366    12    31  2004      86      86  hru86                503.101       0.000       0.000      58.597      59.662     118.259      14.609     287.320       0.000      14.467     272.853      58.597      87.674     177.452       7.743       0.000    2077.713       0.000       0.000       0.000       0.000       0.000      58.597       0.000       0.000      59.662       0.000       0.000
   366    12    31  2004      87      87  hru87                503.101       0.000       0.000      53.095      71.963     125.058      13.712     332.182       0.000      79.760     252.422      53.095      88.224     182.630       8.727       0.000    2078.122       0.000       0.000       0.000       0.000       0.000      53.095       0.000       0.000      71.963       0.000       0.000
   366    12    31  2004      88      88  hru88                503.101       0.000       0.000      60.067      60.413     120.480      15.205     287.453       0.000      14.474     272.979      60.067      87.868     179.818       7.740       0.000    2077.198       0.000       0.000       0.000       0.000       0.000      60.067       0.000       0.000      60.413       0.000       0.000
   366    12    31  2004      89      89  hru89                503.101       0.000       0.000      60.139      60.495     120.634      15.225     287.341       0.000      14.464     272.877      60.139      87.874     179.896       7.740       0.000    2078.350       0.000       0.000       0.000       0.000       0.000      60.139       0.000       0.000      60.495       0.000       0.000
   366    12    31  2004      90      90  hru90                503.101       0.000       0.000      60.046      60.526     120.572      15.194     287.397       0.000      14.469     272.928      60.046      87.864     179.772       7.740       0.000    2077.779       0.000       0.000       0.000       0.000       0.000      60.046       0.000       0.000      60.526       0.000       0.000
   366    12    31  2004      91      91  hru91                503.101       0.000       0.000      60.694      60.207     120.901      15.442     287.410       0.000      14.470     272.940      60.694      87.944     180.761       7.740       0.000    2077.815       0.000       0.000       0.000       0.000       0.000      60.694       0.000       0.000      60.207       0.000       0.000
   365    12    31  2005       1       1  hru01                688.415       0.000       0.000     277.705      28.599     306.303      35.048     329.931       0.000       0.000     329.931     277.705      95.170     279.893      11.025       0.000    2042.108       0.000       0.000       0.000       0.000       0.000     277.705       0.000       0.000      28.599       0.000       0.000
   365    12    31  2005       2       2  hru02                688.415       0.000       0.000     271.472      33.421     304.893      34.424     331.436       0.000       0.000     331.436     271.472      95.007     276.920      10.938       0.000    2041.863       0.000       0.000       0.000       0.000       0.000     271.472       0.000       0.000      33.421       0.000       0.000
   365    12    31  2005       3       3  hru03                688.415       0.000       0.000     279.320      26.693     306.012      35.390     329.997       0.000       0.000     329.997     279.320      95.262     281.618      11.067       0.000    2041.923       0.000       0.000       0.000       0.000       0.000     279.320       0.000       0.000      26.693       0.000       0.000
   365    12    31  2005       4       4  hru04                688.415       0.000       0.000     271.403      33.489     304.892      34.415     331.439       0.000       0.000     331.439     271.403      95.004     276.877      10.937       0.000    2041.929       0.000       0.000       0.000       0.000       0.000     271.403       0.000       0.000      33.489       0.000       0.000
   365    12    31  2005       5       5  hru05                688.415       0.000       0.000     266.828      37.449     304.277      33.830     332.237       0.000       0.000     332.237     266.828      94.848     274.091      10.870       0.000    2041.860       0.000       0.000       0.000       0.000       0.000     266.828       0.000       0.000      37.449       0.000       0.000
   365    12    31  2005       6       6  hru06                688.415       0.000       0.000     144.829      91.079     235.908      17.683     468.955       0.000     338.275     130.681     144.829      89.431     195.872       8.463       0.000    2042.206       0.000       0.000       0.000       0.000       0.000     144.829       0.000       0.000      91.079       0.000       0.000
   365    12    31  2005       7       7  hru07                688.415       0.000       0.000     174.127      74.106     248.233      20.200     334.068       0.000      17.557     316.511     174.127      89.377     200.870       8.544       0.000    2042.407       0.000       0.000       0.000       0.000       0.000     174.127       0.000       0.000      74.106       0.000       0.000
   365    12    31  2005       8       8  hru08                688.415       0.000       0.000     295.451      12.900     308.351      37.183     326.721       0.000       0.000     326.721     295.451      95.739     290.983      11.416       0.000    2042.652       0.000       0.000       0.000       0.000       0.000     295.451       0.000       0.000      12.900       0.000       0.000
   365    12    31  2005       9       9  hru09                688.415       0.000       0.000     275.384      30.036     305.420      34.913     330.752       0.000       0.000     330.752     275.384      95.136     279.276      10.999       0.000    2041.748       0.000       0.000       0.000       0.000       0.000     275.384       0.000       0.000      30.036       0.000       0.000
   365    12    31  2005      10      10  hru10                688.415       0.000       0.000     274.902      30.420     305.323      34.854     330.871       0.000       0.000     330.871     274.902      95.121     278.990      10.991       0.000    2041.522       0.000       0.000       0.000       0.000       0.000     274.902       0.000       0.000      30.420       0.000       0.000
   365    12    31  2005      11      11  hru11                688.415       0.000       0.000     301.358       8.190     309.548      37.802     325.455       0.000       0.000     325.455     301.358      95.899     294.335      11.553       0.000    2042.901       0.000       0.000       0.000       0.000       0.000     301.358       0.000       0.000       8.190       0.000       0.000
   365    12    31  2005      12      12  hru12                688.415       0.000       0.000     275.789      29.673     305.462      34.963     330.694       0.000       0.000     330.694     275.789      95.149     279.520      11.005       0.000    2041.623       0.000       0.000       0.000       0.000       0.000     275.789       0.000       0.000      29.673       0.000       0.000
   365    12    31  2005      13      13  hru13                688.415       0.000       0.000     172.630      25.484     198.114      30.200     434.327       0.000     269.967     164.360     172.630      86.774     236.498       7.577       0.000    2041.303       0.000       0.000       0.000       0.000       0.000     172.630       0.000       0.000      25.484       0.000       0.000
   365    12    31  2005      14      14  hru14                688.415       0.000       0.000     279.947      26.098     306.045      35.467     329.943       0.000       0.000     329.943     279.947      95.282     281.996      11.077       0.000    2041.453       0.000       0.000       0.000       0.000       0.000     279.947       0.000       0.000      26.098       0.000       0.000
   365    12    31  2005      15      15  hru15                688.415       0.000       0.000     274.356      30.845     305.201      34.788     331.018       0.000       0.000     331.018     274.356      95.103     278.667      10.982       0.000    2041.172       0.000       0.000       0.000       0.000       0.000     274.356       0.000       0.000      30.845       0.000       0.000
