 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
   365    12    31  1993      78      78  hru78                  1.970   20559.902       0.000       0.432      22.008     262.836       0.000       0.000       0.000       0.000       0.000      20.525       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.519
   365    12    31  1993      79      79  hru79                  0.000       0.000       0.000       0.001      21.870       0.000       0.000       0.000       0.000       0.000       0.000      44.203       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      80      80  hru80                  0.000       0.000       0.000       0.433      20.678       0.000       0.000       0.000       0.000       0.000       0.000      29.075       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      81      81  hru81                  0.125      42.520     196.242     489.879      20.692     114.920       0.000       2.975       0.032       0.182       0.001      24.329       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.247
   365    12    31  1993      82      82  hru82                  0.125      42.535     196.372     445.750      20.692     114.908       0.000       2.975       0.032       0.182       0.001      24.758       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.247
   365    12    31  1993      83      83  hru83                  0.125      42.570     196.674     395.193      20.691     114.879       0.000       2.975       0.032       0.104       0.001      25.030       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.247
   365    12    31  1993      84      84  hru84                  0.000       0.000       0.000       0.432      20.678       0.000       0.000       0.000       0.000       0.000       0.000      29.168       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      85      85  hru85                  0.000       0.000       0.000       0.436      20.681       0.000       0.000       0.000       0.000       0.000       0.000      53.664       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      86      86  hru86                  0.000       0.000       0.000       0.433      20.677       0.000       0.000       0.000       0.000       0.000       0.000      28.618       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      87      87  hru87                  0.125      42.518     196.218     496.052      20.692     114.922       0.000       2.975       0.032       0.078       0.001      24.199       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.247
   365    12    31  1993      88      88  hru88                  0.000       0.000       0.000       0.434      20.677       0.000       0.000       0.000       0.000       0.000       0.000      28.881       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      89      89  hru89                  0.000       0.000       0.000       0.433      20.677       0.000       0.000       0.000       0.000       0.000       0.000      28.878       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      90      90  hru90                  0.000       0.000       0.000       0.432      20.677       0.000       0.000       0.000       0.000       0.000       0.000      28.863       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1993      91      91  hru91                  0.000       0.000       0.000       0.433      20.678       0.000       0.000       0.000       0.000       0.000       0.000      28.970       0.000      30.511      12.191      21.351      24.510       0.000       0.000       0.477
   365    12    31  1994       1       1  hru01                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.504       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       2       2  hru02                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      44.837       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       3       3  hru03                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.329       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       4       4  hru04                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      44.814       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       5       5  hru05                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      43.374       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       6       6  hru06                  1.765    3669.028    6476.810     103.330      20.791      86.927       0.000      32.070       0.006       0.036       0.024      23.242       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       7       7  hru07                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      28.931       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       8       8  hru08                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      52.368       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994       9       9  hru09                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.095       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      10      10  hru10                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.929       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      11      11  hru11                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      54.345       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      12      12  hru12                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.221       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      13      13  hru13                  0.794   20559.754       0.000      10.619      21.823     234.577       0.000       0.000       0.000       0.000       0.000      40.683       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.513
   365    12    31  1994      14      14  hru14                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.545       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      15      15  hru15                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.769       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      16      16  hru16                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.483       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      17      17  hru17                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.995       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      18      18  hru18                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.642       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      19      19  hru19                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      28.683       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      20      20  hru20                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.087       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      21      21  hru21                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.437       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      22      22  hru22                  0.000       0.000       0.000      11.797      20.440       0.000       0.000       0.000       0.000       0.000       0.000      27.472       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      23      23  hru23                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      43.612       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      24      24  hru24                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.977       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      25      25  hru25                  0.794   20560.184       0.000      10.639      21.783     233.126       0.000       0.000       0.000       0.000       0.000      27.008       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.513
   365    12    31  1994      26      26  hru26                  0.794   20559.965       0.000      10.624      21.823     234.574       0.000       0.000       0.000       0.000       0.000      40.164       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.513
   365    12    31  1994      27      27  hru27                  1.126    3843.263    7268.475     181.992      20.824      93.360       0.000      29.298       0.038       0.030       0.024      21.681       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.441
   365    12    31  1994      28      28  hru28                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      44.398       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      29      29  hru29                  0.794   20560.002       0.000      10.631      21.799     233.490       0.000       0.000       0.000       0.000       0.000      29.960       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.513
   365    12    31  1994      30      30  hru30                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      52.603       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      31      31  hru31                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.965       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      32      32  hru32                  1.207    3967.991    7155.682     144.216      20.829      96.118       0.000      30.419       0.058       0.000       0.024      22.298       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.457
   365    12    31  1994      33      33  hru33                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.945       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      34      34  hru34                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.626       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      35      35  hru35                  1.849    3445.809    6105.453      99.719      20.772      82.361       0.000      32.113       0.034       0.000       0.024      23.472       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      36      36  hru36                  0.892    4280.066    7002.936     108.399      20.882     113.107       0.000      23.674       0.053       0.000       0.022      20.558       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      37      37  hru37                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.567       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      38      38  hru38                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      53.371       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      39      39  hru39                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      43.819       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      40      40  hru40                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      29.106       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      41      41  hru41                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      57.746       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      42      42  hru42                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      53.519       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      43      43  hru43                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      28.925       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      44      44  hru44                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      56.888       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      45      45  hru45                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.982       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      46      46  hru46                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      53.007       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      47      47  hru47                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      29.642       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      48      48  hru48                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.087       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      49      49  hru49                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.470       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      50      50  hru50                  1.849    3445.973    6105.899      99.766      20.772      82.352       0.000      32.113       0.034       0.000       0.024      23.482       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      51      51  hru51                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      44.208       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      52      52  hru52                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.664       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      53      53  hru53                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      43.275       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      54      54  hru54                  1.161    3921.438    7140.874     149.034      20.827      97.170       0.000      29.800       0.048       0.026       0.024      22.160       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.455
   365    12    31  1994      55      55  hru55                  1.019    3512.501    6529.319     218.595      20.809      98.186       0.000      21.998       0.055       0.000       0.021      21.049       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.416
   365    12    31  1994      56      56  hru56                  1.054    3896.156    7415.498     204.743      20.832      92.015       0.000      28.481       0.048       0.000       0.025      21.118       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.432
   365    12    31  1994      57      57  hru57                  1.045    3912.832    7437.492     209.973      20.835      92.792       0.000      27.827       0.056       0.000       0.024      20.917       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.429
   365    12    31  1994      58      58  hru58                  0.892    4278.946    7001.376     108.373      20.882     113.117       0.000      23.674       0.053       0.000       0.022      20.564       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      59      59  hru59                  0.970    4240.773    7316.958     145.866      20.872     103.482       0.000      26.062       0.047       0.000       0.023      20.695       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.457
   365    12    31  1994      60      60  hru60                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.397       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      61      61  hru61                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      46.754       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      62      62  hru62                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.157       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      63      63  hru63                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      45.481       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      64      64  hru64                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.692       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      65      65  hru65                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      43.593       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      66      66  hru66                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      52.550       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      67      67  hru67                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      44.558       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      68      68  hru68                  1.728    3912.955    6852.364     107.958      20.813      90.187       0.000      31.801       0.046       0.000       0.025      22.897       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      69      69  hru69                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      28.633       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      70      70  hru70                  0.000       0.000       0.000       0.003      20.442       0.000       0.000       0.000       0.000       0.000       0.000      28.989       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      71      71  hru71                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.370       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      72      72  hru72                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.032       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      73      73  hru73                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      55.679       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      74      74  hru74                  0.000       0.000       0.000       0.003      20.445       0.000       0.000       0.000       0.000       0.000       0.000      53.397       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      75      75  hru75                  0.000       0.000       0.000       0.000      21.606       0.000       0.000       0.000       0.000       0.000       0.000      40.010       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      76      76  hru76                  1.157    3889.785    7129.559     154.043      20.825      96.185       0.000      29.800       0.048       0.026       0.024      22.086       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.452
   365    12    31  1994      77      77  hru77                  0.972    4272.021    7327.485     146.763      20.875     104.269       0.000      26.062       0.047       0.000       0.023      21.245       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.459
   365    12    31  1994      78      78  hru78                  0.794   20559.902       0.000      10.634      21.775     233.127       0.000       0.000       0.000       0.000       0.000      25.413       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.513
   365    12    31  1994      79      79  hru79                  0.000       0.000       0.000       0.000      21.606       0.000       0.000       0.000       0.000       0.000       0.000      40.120       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      80      80  hru80                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.428       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      81      81  hru81                  1.562    3988.100    7080.615     127.420      20.823      92.361       0.000      31.200       0.041       0.000       0.025      22.631       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.464
   365    12    31  1994      82      82  hru82                  1.849    3445.675    6105.071      99.668      20.772      82.368       0.000      32.113       0.034       0.000       0.024      23.555       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      83      83  hru83                  0.000       0.000       0.000      11.799      20.440       0.000       0.000       0.000       0.000       0.000       0.000      27.486       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      84      84  hru84                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.545       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      85      85  hru85                  0.000       0.000       0.000       0.003      20.444       0.000       0.000       0.000       0.000       0.000       0.000      47.334       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      86      86  hru86                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      27.877       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      87      87  hru87                  1.421    4016.282    7158.659     133.925      20.828      93.865       0.000      30.859       0.044       0.000       0.025      22.558       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.462
   365    12    31  1994      88      88  hru88                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.109       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      89      89  hru89                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.077       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      90      90  hru90                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.073       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1994      91      91  hru91                  0.000       0.000       0.000       0.003      20.441       0.000       0.000       0.000       0.000       0.000       0.000      28.255       0.000      30.024      12.089      21.056      24.510       0.000       0.000       0.472
   365    12    31  1995       1       1  hru01                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.519       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       2       2  hru02                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      40.890       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       3       3  hru03                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      43.177       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       4       4  hru04                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      40.868       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       5       5  hru05                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      39.535       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       6       6  hru06                  0.340     255.604     800.990     561.476      20.589     101.612       0.000       3.545       0.037       0.000       0.003      22.145       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.247
   365    12    31  1995       7       7  hru07                  0.000       0.000       0.000       0.000      20.543       0.000       0.000       0.000       0.000       0.000       0.000      26.473       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       8       8  hru08                  0.000       0.000       0.000       0.000      20.546       0.000       0.000       0.000       0.000       0.000       0.000      47.713       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995       9       9  hru09                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.053       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      10      10  hru10                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      41.896       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      11      11  hru11                  0.000       0.000       0.000       0.000      20.546       0.000       0.000       0.000       0.000       0.000       0.000      49.542       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      12      12  hru12                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.167       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      13      13  hru13                  0.798   20559.754       0.000       0.119      21.916     214.345       0.000       0.000       0.000       0.000       0.000      41.080       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.514
   365    12    31  1995      14      14  hru14                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      43.377       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      15      15  hru15                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      41.750       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      16      16  hru16                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      41.490       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      17      17  hru17                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      41.956       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      18      18  hru18                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.552       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      19      19  hru19                  0.000       0.000       0.000       0.000      20.543       0.000       0.000       0.000       0.000       0.000       0.000      26.287       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      20      20  hru20                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.050       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      21      21  hru21                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      42.367       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      22      22  hru22                  0.000       0.000       0.000       0.250      20.542       0.000       0.000       0.000       0.000       0.000       0.000      25.242       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      23      23  hru23                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      39.763       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      24      24  hru24                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      41.946       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      25      25  hru25                  0.798   20560.184       0.000       0.120      21.885     219.198       0.000       0.000       0.000       0.000       0.000      23.556       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.514
   365    12    31  1995      26      26  hru26                  0.798   20559.965       0.000       0.119      21.916     214.383       0.000       0.000       0.000       0.000       0.000      40.509       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.514
   365    12    31  1995      27      27  hru27                  0.343     259.747     810.596     541.811      20.586     101.427       0.000       3.545       0.037       0.000       0.003      21.375       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.247
   365    12    31  1995      28      28  hru28                  0.000       0.000       0.000       0.000      20.545       0.000       0.000       0.000       0.000       0.000       0.000      40.489       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      29      29  hru29                  0.798   20560.002       0.000       0.120      21.898     218.546       0.000       0.000       0.000       0.000       0.000      26.979       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.514
   365    12    31  1995      30      30  hru30                  0.000       0.000       0.000       0.000      20.546       0.000       0.000       0.000       0.000       0.000       0.000      47.947       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      31      31  hru31                  0.000       0.000       0.000       0.000      20.543       0.000       0.000       0.000       0.000       0.000       0.000      25.593       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
   365    12    31  1995      32      32  hru32                  0.341     256.828     804.050     569.589      20.587     101.541       0.000       3.545       0.037       0.000       0.003      21.628       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.247
   365    12    31  1995      33      33  hru33                  0.000       0.000       0.000       0.000      20.543       0.000       0.000       0.000       0.000       0.000       0.000      25.571       0.000      30.195      12.183      21.189      24.510       0.000       0.000       0.472
